D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_031.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_031.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_031.jpg,0,0,0,5.879056
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_159.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_159.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_159.jpg,0,0.009365708,0,5.960844
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_280.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_280.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_280.jpg,0,0,0,5.891937
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_415.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_415.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_415.jpg,0,0,0,5.955665
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_522.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_522.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_522.jpg,0,0.1687917,0,6.011911
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_626.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_626.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_626.jpg,0,0.4835898,0,6.411977
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_740.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_740.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_740.jpg,0,0.4942695,0,6.927248
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_862.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_862.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_862.jpg,0,0.5060823,0,7.707222
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_07_982.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_07_982.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_07_982.jpg,0,0.5106225,0,8.226604
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_097.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_097.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_097.jpg,0,0.5149065,0,9.000608
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_220.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_220.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_220.jpg,0,0.8834983,0,10.01787
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_341.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_341.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_341.jpg,0,0.5210409,0,10.8248
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_467.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_467.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_467.jpg,0,0.9002905,0,11.95817
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_537.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_537.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_537.jpg,0,0.6991843,0,12.57444
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_688.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_688.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_688.jpg,0,1,0,13.59577
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_778.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_778.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_778.jpg,0,1,0,14.70616
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_850.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_850.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_850.jpg,0,1,0,15.46593
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_08_915.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_08_915.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_08_915.jpg,0,0.7970812,0,16.12327
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_040.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_040.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_040.jpg,0,0.8015443,0,16.97795
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_166.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_166.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_166.jpg,0,0.7939648,0,18.10905
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_291.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_291.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_291.jpg,0,0.4241473,0,18.48444
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_417.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_417.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_417.jpg,0,0.0434095,0,18.4501
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_543.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_543.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_543.jpg,0,0,0,18.17202
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_659.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_659.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_659.jpg,-0.3,0,0,17.91798
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_772.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_772.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_772.jpg,-0.15,0,0,17.66351
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_09_889.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_09_889.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_09_889.jpg,0,0,0,17.96586
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_003.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_003.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_003.jpg,-0.3,0,0,17.72014
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_148.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_148.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_148.jpg,0,0,0,17.51273
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_246.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_246.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_246.jpg,0,0,0,17.29213
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_382.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_382.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_382.jpg,-0.2,0,0,16.5055
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_490.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_490.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_490.jpg,0,0,0,16.35913
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_558.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_558.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_558.jpg,-0.15,0,0,16.79103
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_688.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_688.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_688.jpg,-0.15,0,0,16.00981
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_823.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_823.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_823.jpg,0,0,0,15.77183
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_10_885.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_10_885.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_10_885.jpg,-0.2,0,0,15.64402
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_010.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_010.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_010.jpg,-0.5000001,0,0,15.37543
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_135.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_135.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_135.jpg,-0.8000001,0,0,14.99904
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_273.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_273.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_273.jpg,-1,0,0,15.00577
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_348.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_348.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_348.jpg,0,0,0,14.74687
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_418.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_418.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_418.jpg,0,0,0,14.1293
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_495.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_495.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_495.jpg,0,0,0,13.95149
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_571.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_571.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_571.jpg,-0.2,0,0,13.80023
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_641.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_641.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_641.jpg,0,0,0,14.26692
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_713.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_713.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_713.jpg,0,0,0,14.1526
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_785.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_785.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_785.jpg,0,0,0,14.02487
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_858.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_858.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_858.jpg,0,0,0,13.40093
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_11_928.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_11_928.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_11_928.jpg,0,0,0,13.2541
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_001.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_001.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_001.jpg,0,0,0,13.73503
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_070.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_070.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_070.jpg,0,0,0,13.62161
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_146.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_146.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_146.jpg,0,0,0,13.50914
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_218.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_218.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_218.jpg,-0.15,0,0,12.86294
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_286.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_286.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_286.jpg,0,0,0,12.75059
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_350.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_350.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_350.jpg,-0.15,0,0,13.22437
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_476.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_476.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_476.jpg,0,0,0,13.04048
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_604.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_604.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_604.jpg,-0.15,0,0,12.28894
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_726.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_726.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_726.jpg,0,0,0,12.13231
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_847.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_847.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_847.jpg,0,0,0,11.97406
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_12_995.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_12_995.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_12_995.jpg,0,0,0,12.34937
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_072.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_072.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_072.jpg,0,0,0,12.24996
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_149.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_149.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_149.jpg,0,0,0,12.15131
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_221.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_221.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_221.jpg,-0.15,0,0,11.52915
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_292.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_292.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_292.jpg,-0.35,0,0,11.4005
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_364.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_364.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_364.jpg,0,0,0,11.28305
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_434.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_434.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_434.jpg,-0.15,0,0,11.75287
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_502.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_502.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_502.jpg,0,0,0,11.57258
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_569.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_569.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_569.jpg,-0.2,0,0,11.52422
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_639.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_639.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_639.jpg,0,0,0,11.35689
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_711.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_711.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_711.jpg,0,0,0,11.28273
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_748.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_748.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_748.jpg,-0.15,0,0,11.1904
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_816.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_816.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_816.jpg,0,0,0,11.09544
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_887.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_887.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_887.jpg,-0.15,0,0,11.02464
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_13_963.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_13_963.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_13_963.jpg,0,0,0,10.93497
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_036.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_036.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_036.jpg,-0.2,0,0,10.83864
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_108.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_108.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_108.jpg,0,0,0,10.77117
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_179.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_179.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_179.jpg,-0.2,0,0,10.67721
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_249.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_249.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_249.jpg,-0.35,0,0,10.58738
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_328.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_328.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_328.jpg,-0.5500001,0,0,10.44229
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_396.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_396.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_396.jpg,-0.7500002,0,0,10.27271
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_465.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_465.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_465.jpg,0,0,0,10.1379
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_536.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_536.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_536.jpg,-0.2,0,0,10.05229
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_610.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_610.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_610.jpg,0,0,0,9.964725
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_684.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_684.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_684.jpg,-0.15,0,0,9.9028
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_753.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_753.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_753.jpg,0,0,0,9.822239
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_14_879.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_14_879.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_14_879.jpg,-0.15,0,0,9.700402
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_001.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_001.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_001.jpg,0,0,0,9.58319
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_124.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_124.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_124.jpg,0,0,0,9.468428
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_193.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_193.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_193.jpg,0,0,0,9.392735
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_261.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_261.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_261.jpg,0,0,0,9.336374
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_332.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_332.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_332.jpg,0,0,0,9.261762
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_404.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_404.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_404.jpg,0,0,0,9.206197
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_535.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_535.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_535.jpg,0,0,0,9.07757
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_666.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_666.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_666.jpg,0,0,0,8.968529
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_737.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_737.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_737.jpg,0,0,0,8.896448
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_865.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_865.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_865.jpg,0,0,0,8.789412
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_15_996.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_15_996.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_15_996.jpg,0,0,0,8.666158
D:\SOFT COMPUTING PROJECT\IMG\center_2024_12_21_09_25_16_064.jpg,D:\SOFT COMPUTING PROJECT\IMG\left_2024_12_21_09_25_16_064.jpg,D:\SOFT COMPUTING PROJECT\IMG\right_2024_12_21_09_25_16_064.jpg,0,0.2059575,0,8.749121
